locality,Jobs,cutoff,X,T_freq,L_freq
GREENDALE,108.083333333333,15,41,3.0,1.0
BADGERYS CREEK,1765.80952380952,15,41,3.0,1.0
KEMPS CREEK,3076.3811713456,15,41,3.0,1.0
WALLACIA,15.918584070796499,15,41,3.0,1.0
AUSTRAL,7774.9969371486095,15,41,3.0,1.0
ROSSMORE,3155.2833472676098,15,41,3.0,1.0
SILVERDALE,0.206896551724138,15,41,3.0,1.0
BUSBY,29262.289090106002,30,41,3.0,1.0
MILLER,40273.777184552404,30,41,3.0,1.0
CASULA,22695.9843858213,30,41,3.0,1.0
CARTWRIGHT,80440.80634452231,30,41,3.0,1.0
HECKENBERG,32578.9717460317,30,41,3.0,1.0
SADLEIR,19843.1531421599,30,41,3.0,1.0
LURNEA,52802.1117930732,30,41,3.0,1.0
ASHCROFT,24994.755162241898,30,41,3.0,1.0
LIVERPOOL,65130.7349573183,30,41,3.0,1.0
MOOREBANK,26792.835729205097,30,41,3.0,1.0
WARWICK FARM,56198.70642625981,30,41,3.0,1.0
WATTLE GROVE,4084.1965499874104,30,41,3.0,1.0
CHIPPING NORTON,17969.5570125428,30,41,3.0,1.0
HOLSWORTHY,6385.52058456603,30,41,3.0,1.0
HAMMONDVILLE,5506.5033832769395,30,41,3.0,1.0
MOUNT PRITCHARD,55401.548913043494,30,41,3.0,1.0
PRESTONS,26318.0462976814,30,41,3.0,1.0
VOYAGER POINT,2833.2344110854497,30,41,3.0,1.0
PLEASURE POINT,850.544964028777,30,41,3.0,1.0
WEST HOXTON,34012.365026738,30,41,3.0,1.0
CECIL HILLS,6262.76810933941,30,41,3.0,1.0
HOXTON PARK,42703.021630282405,30,41,3.0,1.0
HINCHINBROOK,26239.224352828398,30,41,3.0,1.0
GREEN VALLEY,17571.7091308165,30,41,3.0,1.0
HORNINGSEA PARK,16049.8983141557,30,41,3.0,1.0
MIDDLETON GRANGE,38008.4841406442,30,41,3.0,1.0
DENHAM COURT,814.0016877637131,30,41,3.0,1.0
EDMONDSON PARK,10600.461884547,30,41,3.0,1.0
LUDDENHAM,6220.87692307692,30,41,3.0,1.0
CARNES HILL,37632.5929432014,30,41,3.0,1.0
ELIZABETH HILLS,8052.386584926071,30,41,3.0,1.0
CECIL PARK,323.0,30,41,3.0,1.0
LEN WATERS ESTATE,,30,41,3.0,1.0
LEPPINGTON,4980.61966604824,30,41,3.0,1.0
BRINGELLY,22363.7568335108,30,41,3.0,1.0
GREENDALE,441.75,30,41,3.0,1.0
BADGERYS CREEK,70062.9523809524,30,41,3.0,1.0
KEMPS CREEK,77578.7774282027,30,41,3.0,1.0
WALLACIA,183.617699115044,30,41,3.0,1.0
AUSTRAL,66441.100920254,30,41,3.0,1.0
ROSSMORE,73443.0,30,41,3.0,1.0
SILVERDALE,12.3448275862069,30,41,3.0,1.0
BUSBY,140392.17579505302,45,41,3.0,1.0
MILLER,177794.400249155,45,41,3.0,1.0
CASULA,129236.44242271599,45,41,3.0,1.0
CARTWRIGHT,254736.784950203,45,41,3.0,1.0
HECKENBERG,115917.05841269801,45,41,3.0,1.0
SADLEIR,101716.593349603,45,41,3.0,1.0
LURNEA,176308.975887769,45,41,3.0,1.0
ASHCROFT,86895.2308930008,45,41,3.0,1.0
LIVERPOOL,215886.176253478,45,41,3.0,1.0
MOOREBANK,150321.702133759,45,41,3.0,1.0
WARWICK FARM,197683.540783304,45,41,3.0,1.0
WATTLE GROVE,14867.1829513976,45,41,3.0,1.0
CHIPPING NORTON,116607.693842645,45,41,3.0,1.0
HOLSWORTHY,52013.3674924256,45,41,3.0,1.0
HAMMONDVILLE,15489.433542774299,45,41,3.0,1.0
MOUNT PRITCHARD,153493.02173913,45,41,3.0,1.0
PRESTONS,131249.407853403,45,41,3.0,1.0
VOYAGER POINT,20365.668591224,45,41,3.0,1.0
PLEASURE POINT,5597.01978417266,45,41,3.0,1.0
WEST HOXTON,155406.21315508,45,41,3.0,1.0
CECIL HILLS,54786.606833713,45,41,3.0,1.0
HOXTON PARK,178141.814940917,45,41,3.0,1.0
HINCHINBROOK,148376.004122723,45,41,3.0,1.0
GREEN VALLEY,113497.503072871,45,41,3.0,1.0
HORNINGSEA PARK,104380.428150923,45,41,3.0,1.0
MIDDLETON GRANGE,178675.42070322103,45,41,3.0,1.0
DENHAM COURT,3049.6751054852302,45,41,3.0,1.0
EDMONDSON PARK,86017.7672435688,45,41,3.0,1.0
LUDDENHAM,8610.50629370629,45,41,3.0,1.0
CARNES HILL,144694.654905336,45,41,3.0,1.0
ELIZABETH HILLS,58981.4395961053,45,41,3.0,1.0
CECIL PARK,323.0,45,41,3.0,1.0
LEN WATERS ESTATE,,45,41,3.0,1.0
LEPPINGTON,29716.1836734694,45,41,3.0,1.0
BRINGELLY,71961.8346467874,45,41,3.0,1.0
GREENDALE,912.416666666667,45,41,3.0,1.0
BADGERYS CREEK,209760.61403508802,45,41,3.0,1.0
KEMPS CREEK,232399.986043885,45,41,3.0,1.0
WALLACIA,1354.30265486726,45,41,3.0,1.0
AUSTRAL,223070.91559676698,45,41,3.0,1.0
ROSSMORE,210630.03541840802,45,41,3.0,1.0
SILVERDALE,137.551724137931,45,41,3.0,1.0
BUSBY,472569.120362191,60,41,3.0,1.0
MILLER,519226.762591208,60,41,3.0,1.0
CASULA,428056.248945413,60,41,3.0,1.0
CARTWRIGHT,1142354.31132423,60,41,3.0,1.0
HECKENBERG,368834.81015873,60,41,3.0,1.0
SADLEIR,298871.73093349603,60,41,3.0,1.0
LURNEA,624194.508000877,60,41,3.0,1.0
ASHCROFT,253730.321533923,60,41,3.0,1.0
LIVERPOOL,1017783.21361649,60,41,3.0,1.0
MOOREBANK,921803.373264529,60,41,3.0,1.0
WARWICK FARM,861011.655240737,60,41,3.0,1.0
WATTLE GROVE,109141.129816167,60,41,3.0,1.0
CHIPPING NORTON,572890.719612315,60,41,3.0,1.0
HOLSWORTHY,395804.00499019795,60,41,3.0,1.0
HAMMONDVILLE,101461.727646206,60,41,3.0,1.0
MOUNT PRITCHARD,586355.434782609,60,41,3.0,1.0
PRESTONS,346115.068436799,60,41,3.0,1.0
VOYAGER POINT,278727.747690531,60,41,3.0,1.0
PLEASURE POINT,88691.821942446,60,41,3.0,1.0
WEST HOXTON,353775.025347594,60,41,3.0,1.0
CECIL HILLS,258131.95747911898,60,41,3.0,1.0
HOXTON PARK,429637.179651512,60,41,3.0,1.0
HINCHINBROOK,407627.455129434,60,41,3.0,1.0
GREEN VALLEY,387594.34618086,60,41,3.0,1.0
HORNINGSEA PARK,245007.85202033698,60,41,3.0,1.0
MIDDLETON GRANGE,431375.441234325,60,41,3.0,1.0
DENHAM COURT,30705.098227848102,60,41,3.0,1.0
EDMONDSON PARK,207626.158956497,60,41,3.0,1.0
LUDDENHAM,12173.916083916101,60,41,3.0,1.0
CARNES HILL,359083.46643717703,60,41,3.0,1.0
ELIZABETH HILLS,225237.062387306,60,41,3.0,1.0
CECIL PARK,323.0,60,41,3.0,1.0
LEN WATERS ESTATE,,60,41,3.0,1.0
LEPPINGTON,142929.604823748,60,41,3.0,1.0
BRINGELLY,205354.679730209,60,41,3.0,1.0
GREENDALE,1584.66666666667,60,41,3.0,1.0
BADGERYS CREEK,604676.593984962,60,41,3.0,1.0
KEMPS CREEK,630307.878428525,60,41,3.0,1.0
WALLACIA,9802.84424778761,60,41,3.0,1.0
AUSTRAL,452271.00006992795,60,41,3.0,1.0
ROSSMORE,504910.524131641,60,41,3.0,1.0
SILVERDALE,669.103448275862,60,41,3.0,1.0
BUSBY,2296.40238515901,15,42,4.0,1.0
MILLER,3284.11122975618,15,42,4.0,1.0
CASULA,1112.60366429516,15,42,4.0,1.0
CARTWRIGHT,5053.86278126153,15,42,4.0,1.0
HECKENBERG,1464.03841269841,15,42,4.0,1.0
SADLEIR,1831.1015863331302,15,42,4.0,1.0
LURNEA,2758.20484436651,15,42,4.0,1.0
ASHCROFT,1236.016358273,15,42,4.0,1.0
LIVERPOOL,13408.9180247194,15,42,4.0,1.0
MOOREBANK,1579.99492157104,15,42,4.0,1.0
WARWICK FARM,11036.2548048346,15,42,4.0,1.0
WATTLE GROVE,777.5886426592799,15,42,4.0,1.0
CHIPPING NORTON,1782.1044469783399,15,42,4.0,1.0
HOLSWORTHY,1227.71644983069,15,42,4.0,1.0
HAMMONDVILLE,1756.19961333978,15,42,4.0,1.0
MOUNT PRITCHARD,998.9365942028991,15,42,4.0,1.0
PRESTONS,1119.6197456993302,15,42,4.0,1.0
VOYAGER POINT,191.905311778291,15,42,4.0,1.0
PLEASURE POINT,145.23381294964,15,42,4.0,1.0
WEST HOXTON,1441.37058823529,15,42,4.0,1.0
CECIL HILLS,701.898253606682,15,42,4.0,1.0
HOXTON PARK,2320.59883837372,15,42,4.0,1.0
HINCHINBROOK,1445.55992329818,15,42,4.0,1.0
GREEN VALLEY,1708.42089552239,15,42,4.0,1.0
HORNINGSEA PARK,1472.83783783784,15,42,4.0,1.0
MIDDLETON GRANGE,1242.71293336612,15,42,4.0,1.0
DENHAM COURT,140.513755274262,15,42,4.0,1.0
EDMONDSON PARK,617.055694640978,15,42,4.0,1.0
LUDDENHAM,2351.53286713287,15,42,4.0,1.0
CARNES HILL,2115.2956110154896,15,42,4.0,1.0
ELIZABETH HILLS,593.642264695276,15,42,4.0,1.0
CECIL PARK,323.0,15,42,4.0,1.0
LEN WATERS ESTATE,,15,42,4.0,1.0
LEPPINGTON,136.547309833024,15,42,4.0,1.0
BRINGELLY,2201.33084842031,15,42,4.0,1.0
GREENDALE,108.083333333333,15,42,4.0,1.0
BADGERYS CREEK,1762.4060150375897,15,42,4.0,1.0
KEMPS CREEK,3140.02274927396,15,42,4.0,1.0
WALLACIA,15.918584070796499,15,42,4.0,1.0
AUSTRAL,7762.6446812676595,15,42,4.0,1.0
ROSSMORE,3151.1957133084998,15,42,4.0,1.0
SILVERDALE,0.206896551724138,15,42,4.0,1.0
BUSBY,29272.524293286202,30,42,4.0,1.0
MILLER,40764.5828439224,30,42,4.0,1.0
CASULA,22672.7657243594,30,42,4.0,1.0
CARTWRIGHT,80468.1962375507,30,42,4.0,1.0
HECKENBERG,32477.4098412698,30,42,4.0,1.0
SADLEIR,19844.866687004298,30,42,4.0,1.0
LURNEA,52816.9480491013,30,42,4.0,1.0
ASHCROFT,24994.755162241898,30,42,4.0,1.0
LIVERPOOL,65126.197679480596,30,42,4.0,1.0
MOOREBANK,26792.835729205097,30,42,4.0,1.0
WARWICK FARM,56142.3373621293,30,42,4.0,1.0
WATTLE GROVE,4084.1965499874104,30,42,4.0,1.0
CHIPPING NORTON,17969.5570125428,30,42,4.0,1.0
HOLSWORTHY,6385.52058456603,30,42,4.0,1.0
HAMMONDVILLE,5506.5033832769395,30,42,4.0,1.0
MOUNT PRITCHARD,55401.548913043494,30,42,4.0,1.0
PRESTONS,26403.4780852655,30,42,4.0,1.0
VOYAGER POINT,2833.2344110854497,30,42,4.0,1.0
PLEASURE POINT,850.544964028777,30,42,4.0,1.0
WEST HOXTON,33850.668770053504,30,42,4.0,1.0
CECIL HILLS,6286.86727410782,30,42,4.0,1.0
HOXTON PARK,42458.1968756259,30,42,4.0,1.0
HINCHINBROOK,27308.4549376798,30,42,4.0,1.0
GREEN VALLEY,17527.0061457419,30,42,4.0,1.0
HORNINGSEA PARK,16025.6649719026,30,42,4.0,1.0
MIDDLETON GRANGE,38042.9698795181,30,42,4.0,1.0
DENHAM COURT,814.0016877637131,30,42,4.0,1.0
EDMONDSON PARK,10606.0960777911,30,42,4.0,1.0
LUDDENHAM,6220.87692307692,30,42,4.0,1.0
CARNES HILL,36979.7641996558,30,42,4.0,1.0
ELIZABETH HILLS,8052.386584926071,30,42,4.0,1.0
CECIL PARK,323.0,30,42,4.0,1.0
LEN WATERS ESTATE,,30,42,4.0,1.0
LEPPINGTON,4980.61966604824,30,42,4.0,1.0
BRINGELLY,22130.69400071,30,42,4.0,1.0
GREENDALE,441.75,30,42,4.0,1.0
BADGERYS CREEK,70371.2431077694,30,42,4.0,1.0
KEMPS CREEK,77307.3505969668,30,42,4.0,1.0
WALLACIA,183.617699115044,30,42,4.0,1.0
AUSTRAL,66113.7453777517,30,42,4.0,1.0
ROSSMORE,73569.5926122976,30,42,4.0,1.0
SILVERDALE,12.3448275862069,30,42,4.0,1.0
BUSBY,140593.39001766802,45,42,4.0,1.0
MILLER,175600.665064958,45,42,4.0,1.0
CASULA,129189.654284455,45,42,4.0,1.0
CARTWRIGHT,253024.424935448,45,42,4.0,1.0
HECKENBERG,115571.49968254,45,42,4.0,1.0
SADLEIR,101875.798352654,45,42,4.0,1.0
LURNEA,175672.374945199,45,42,4.0,1.0
ASHCROFT,86891.6438723518,45,42,4.0,1.0
LIVERPOOL,215419.73098253,45,42,4.0,1.0
MOOREBANK,150393.750788385,45,42,4.0,1.0
WARWICK FARM,197304.120929925,45,42,4.0,1.0
WATTLE GROVE,14867.1829513976,45,42,4.0,1.0
CHIPPING NORTON,116628.31117445801,45,42,4.0,1.0
HOLSWORTHY,52013.3674924256,45,42,4.0,1.0
HAMMONDVILLE,15489.433542774299,45,42,4.0,1.0
MOUNT PRITCHARD,153463.971014493,45,42,4.0,1.0
PRESTONS,131495.800822737,45,42,4.0,1.0
VOYAGER POINT,20365.668591224,45,42,4.0,1.0
PLEASURE POINT,5597.01978417266,45,42,4.0,1.0
WEST HOXTON,153690.625989305,45,42,4.0,1.0
CECIL HILLS,54782.947911920994,45,42,4.0,1.0
HOXTON PARK,173621.508511917,45,42,4.0,1.0
HINCHINBROOK,148328.186768936,45,42,4.0,1.0
GREEN VALLEY,113332.94302019301,45,42,4.0,1.0
HORNINGSEA PARK,105072.165373294,45,42,4.0,1.0
MIDDLETON GRANGE,178134.746373248,45,42,4.0,1.0
DENHAM COURT,3049.6751054852302,45,42,4.0,1.0
EDMONDSON PARK,86133.4280323646,45,42,4.0,1.0
LUDDENHAM,8610.50629370629,45,42,4.0,1.0
CARNES HILL,144393.448364888,45,42,4.0,1.0
ELIZABETH HILLS,58729.901190046905,45,42,4.0,1.0
CECIL PARK,323.0,45,42,4.0,1.0
LEN WATERS ESTATE,,45,42,4.0,1.0
LEPPINGTON,28836.847866419303,45,42,4.0,1.0
BRINGELLY,71380.9170749024,45,42,4.0,1.0
GREENDALE,912.416666666667,45,42,4.0,1.0
BADGERYS CREEK,209200.45614035102,45,42,4.0,1.0
KEMPS CREEK,231116.27646014802,45,42,4.0,1.0
WALLACIA,1354.30265486726,45,42,4.0,1.0
AUSTRAL,223301.03745349802,45,42,4.0,1.0
ROSSMORE,209859.27544273,45,42,4.0,1.0
SILVERDALE,137.551724137931,45,42,4.0,1.0
BUSBY,469061.331934629,60,42,4.0,1.0
MILLER,515355.140772379,60,42,4.0,1.0
CASULA,428040.317887049,60,42,4.0,1.0
CARTWRIGHT,1141831.21873847,60,42,4.0,1.0
HECKENBERG,366346.613968254,60,42,4.0,1.0
SADLEIR,302652.875228798,60,42,4.0,1.0
LURNEA,621884.694980272,60,42,4.0,1.0
ASHCROFT,253703.518637704,60,42,4.0,1.0
LIVERPOOL,1014957.16894744,60,42,4.0,1.0
MOOREBANK,921145.951263464,60,42,4.0,1.0
WARWICK FARM,858649.245756555,60,42,4.0,1.0
WATTLE GROVE,109137.719717955,60,42,4.0,1.0
CHIPPING NORTON,572383.157012543,60,42,4.0,1.0
HOLSWORTHY,395682.61522010295,60,42,4.0,1.0
HAMMONDVILLE,101415.87941034301,60,42,4.0,1.0
MOUNT PRITCHARD,584495.1340579711,60,42,4.0,1.0
PRESTONS,345981.212116679,60,42,4.0,1.0
VOYAGER POINT,278727.747690531,60,42,4.0,1.0
PLEASURE POINT,88691.821942446,60,42,4.0,1.0
WEST HOXTON,354713.025347594,60,42,4.0,1.0
CECIL HILLS,258356.195140471,60,42,4.0,1.0
HOXTON PARK,427804.09553374705,60,42,4.0,1.0
HINCHINBROOK,405406.171332694,60,42,4.0,1.0
GREEN VALLEY,383167.974714662,60,42,4.0,1.0
HORNINGSEA PARK,246718.589510302,60,42,4.0,1.0
MIDDLETON GRANGE,431280.038726334,60,42,4.0,1.0
DENHAM COURT,30584.982616033798,60,42,4.0,1.0
EDMONDSON PARK,206531.380029752,60,42,4.0,1.0
LUDDENHAM,12197.9048951049,60,42,4.0,1.0
CARNES HILL,357632.37134251295,60,42,4.0,1.0
ELIZABETH HILLS,224233.68770284898,60,42,4.0,1.0
CECIL PARK,323.0,60,42,4.0,1.0
LEN WATERS ESTATE,,60,42,4.0,1.0
LEPPINGTON,136691.751391466,60,42,4.0,1.0
BRINGELLY,204824.277813277,60,42,4.0,1.0
GREENDALE,1584.66666666667,60,42,4.0,1.0
BADGERYS CREEK,601893.691729323,60,42,4.0,1.0
KEMPS CREEK,628359.205469506,60,42,4.0,1.0
WALLACIA,9802.84424778761,60,42,4.0,1.0
AUSTRAL,450110.486098291,60,42,4.0,1.0
ROSSMORE,500951.311849206,60,42,4.0,1.0
SILVERDALE,669.103448275862,60,42,4.0,1.0
BUSBY,2296.40238515901,15,43,5.0,1.0
MILLER,3284.11122975618,15,43,5.0,1.0
CASULA,1112.60366429516,15,43,5.0,1.0
CARTWRIGHT,5053.1268904463295,15,43,5.0,1.0
HECKENBERG,1464.03841269841,15,43,5.0,1.0
SADLEIR,1831.1015863331302,15,43,5.0,1.0
LURNEA,2758.20484436651,15,43,5.0,1.0
ASHCROFT,1236.016358273,15,43,5.0,1.0
LIVERPOOL,13408.9180247194,15,43,5.0,1.0
MOOREBANK,1579.99492157104,15,43,5.0,1.0
WARWICK FARM,11036.2548048346,15,43,5.0,1.0
WATTLE GROVE,777.5886426592799,15,43,5.0,1.0
CHIPPING NORTON,1782.1044469783399,15,43,5.0,1.0
HOLSWORTHY,1227.71644983069,15,43,5.0,1.0
HAMMONDVILLE,1756.19961333978,15,43,5.0,1.0
MOUNT PRITCHARD,998.9365942028991,15,43,5.0,1.0
PRESTONS,1119.6197456993302,15,43,5.0,1.0
VOYAGER POINT,191.905311778291,15,43,5.0,1.0
PLEASURE POINT,145.23381294964,15,43,5.0,1.0
WEST HOXTON,1440.49262032086,15,43,5.0,1.0
CECIL HILLS,701.898253606682,15,43,5.0,1.0
HOXTON PARK,2320.56879631484,15,43,5.0,1.0
HINCHINBROOK,1447.0819750719102,15,43,5.0,1.0
GREEN VALLEY,1708.42089552239,15,43,5.0,1.0
HORNINGSEA PARK,1472.83783783784,15,43,5.0,1.0
MIDDLETON GRANGE,1242.71293336612,15,43,5.0,1.0
DENHAM COURT,140.513755274262,15,43,5.0,1.0
EDMONDSON PARK,617.055694640978,15,43,5.0,1.0
LUDDENHAM,2351.53286713287,15,43,5.0,1.0
CARNES HILL,2117.86876075732,15,43,5.0,1.0
ELIZABETH HILLS,593.642264695276,15,43,5.0,1.0
CECIL PARK,323.0,15,43,5.0,1.0
LEN WATERS ESTATE,,15,43,5.0,1.0
LEPPINGTON,136.547309833024,15,43,5.0,1.0
BRINGELLY,2198.32779552716,15,43,5.0,1.0
GREENDALE,108.083333333333,15,43,5.0,1.0
BADGERYS CREEK,1768.34335839599,15,43,5.0,1.0
KEMPS CREEK,3045.9620845434,15,43,5.0,1.0
WALLACIA,15.918584070796499,15,43,5.0,1.0
AUSTRAL,7744.071424575541,15,43,5.0,1.0
ROSSMORE,3158.12860074485,15,43,5.0,1.0
SILVERDALE,0.206896551724138,15,43,5.0,1.0
BUSBY,29252.978356890497,30,43,5.0,1.0
MILLER,41149.1541199502,30,43,5.0,1.0
CASULA,22690.2467417994,30,43,5.0,1.0
CARTWRIGHT,80317.85245296941,30,43,5.0,1.0
HECKENBERG,32471.2222222222,30,43,5.0,1.0
SADLEIR,19843.1531421599,30,43,5.0,1.0
LURNEA,52804.2934020167,30,43,5.0,1.0
ASHCROFT,24994.755162241898,30,43,5.0,1.0
LIVERPOOL,65133.682187269296,30,43,5.0,1.0
MOOREBANK,26792.835729205097,30,43,5.0,1.0
WARWICK FARM,56198.8669176408,30,43,5.0,1.0
WATTLE GROVE,4084.1965499874104,30,43,5.0,1.0
CHIPPING NORTON,17969.5570125428,30,43,5.0,1.0
HOLSWORTHY,6385.52058456603,30,43,5.0,1.0
HAMMONDVILLE,5506.5033832769395,30,43,5.0,1.0
MOUNT PRITCHARD,55401.548913043494,30,43,5.0,1.0
PRESTONS,26336.6280478684,30,43,5.0,1.0
VOYAGER POINT,2833.2344110854497,30,43,5.0,1.0
PLEASURE POINT,850.544964028777,30,43,5.0,1.0
WEST HOXTON,33763.945026738,30,43,5.0,1.0
CECIL HILLS,6256.43720577069,30,43,5.0,1.0
HOXTON PARK,42354.208491888596,30,43,5.0,1.0
HINCHINBROOK,27130.4944391179,30,43,5.0,1.0
GREEN VALLEY,17524.167690956998,30,43,5.0,1.0
HORNINGSEA PARK,15763.3628579074,30,43,5.0,1.0
MIDDLETON GRANGE,37776.8195229899,30,43,5.0,1.0
DENHAM COURT,814.0016877637131,30,43,5.0,1.0
EDMONDSON PARK,10635.5339791735,30,43,5.0,1.0
LUDDENHAM,6220.87692307692,30,43,5.0,1.0
CARNES HILL,37572.7934595525,30,43,5.0,1.0
ELIZABETH HILLS,8052.386584926071,30,43,5.0,1.0
CECIL PARK,323.0,30,43,5.0,1.0
LEN WATERS ESTATE,,30,43,5.0,1.0
LEPPINGTON,4980.61966604824,30,43,5.0,1.0
BRINGELLY,21655.3451899184,30,43,5.0,1.0
GREENDALE,441.75,30,43,5.0,1.0
BADGERYS CREEK,68520.4686716792,30,43,5.0,1.0
KEMPS CREEK,76644.4930622782,30,43,5.0,1.0
WALLACIA,183.617699115044,30,43,5.0,1.0
AUSTRAL,66084.5447260216,30,43,5.0,1.0
ROSSMORE,73167.0756251425,30,43,5.0,1.0
SILVERDALE,12.3448275862069,30,43,5.0,1.0
BUSBY,140076.677561837,45,43,5.0,1.0
MILLER,177415.021178146,45,43,5.0,1.0
CASULA,129092.681735189,45,43,5.0,1.0
CARTWRIGHT,251078.808926595,45,43,5.0,1.0
HECKENBERG,115135.39047619,45,43,5.0,1.0
SADLEIR,101629.95698596699,45,43,5.0,1.0
LURNEA,175331.104011399,45,43,5.0,1.0
ASHCROFT,86844.8876374363,45,43,5.0,1.0
LIVERPOOL,215409.01035337802,45,43,5.0,1.0
MOOREBANK,150208.277102019,45,43,5.0,1.0
WARWICK FARM,197784.701935143,45,43,5.0,1.0
WATTLE GROVE,14867.1829513976,45,43,5.0,1.0
CHIPPING NORTON,116510.656898518,45,43,5.0,1.0
HOLSWORTHY,52013.3674924256,45,43,5.0,1.0
HAMMONDVILLE,15489.433542774299,45,43,5.0,1.0
MOUNT PRITCHARD,153463.971014493,45,43,5.0,1.0
PRESTONS,130987.00119670901,45,43,5.0,1.0
VOYAGER POINT,20365.668591224,45,43,5.0,1.0
PLEASURE POINT,5597.01978417266,45,43,5.0,1.0
WEST HOXTON,151168.327486631,45,43,5.0,1.0
CECIL HILLS,53612.568261199696,45,43,5.0,1.0
HOXTON PARK,172161.128780292,45,43,5.0,1.0
HINCHINBROOK,147046.249760307,45,43,5.0,1.0
GREEN VALLEY,113549.434503951,45,43,5.0,1.0
HORNINGSEA PARK,103618.62884666801,45,43,5.0,1.0
MIDDLETON GRANGE,176504.548315712,45,43,5.0,1.0
DENHAM COURT,3049.6751054852302,45,43,5.0,1.0
EDMONDSON PARK,85681.01415043,45,43,5.0,1.0
LUDDENHAM,8610.50629370629,45,43,5.0,1.0
CARNES HILL,141606.5,45,43,5.0,1.0
ELIZABETH HILLS,58684.116840966504,45,43,5.0,1.0
CECIL PARK,323.0,45,43,5.0,1.0
LEN WATERS ESTATE,,45,43,5.0,1.0
LEPPINGTON,29272.2615955473,45,43,5.0,1.0
BRINGELLY,70922.3618743344,45,43,5.0,1.0
GREENDALE,912.416666666667,45,43,5.0,1.0
BADGERYS CREEK,206934.335839599,45,43,5.0,1.0
KEMPS CREEK,229716.564456276,45,43,5.0,1.0
WALLACIA,1354.30265486726,45,43,5.0,1.0
AUSTRAL,221723.944994546,45,43,5.0,1.0
ROSSMORE,206347.874363457,45,43,5.0,1.0
SILVERDALE,137.551724137931,45,43,5.0,1.0
BUSBY,467454.272084806,60,43,5.0,1.0
MILLER,515682.05036483397,60,43,5.0,1.0
CASULA,428894.957564692,60,43,5.0,1.0
CARTWRIGHT,1139983.59535227,60,43,5.0,1.0
HECKENBERG,362787.248888889,60,43,5.0,1.0
SADLEIR,298533.52074435604,60,43,5.0,1.0
LURNEA,621425.140837352,60,43,5.0,1.0
ASHCROFT,253227.84338964897,60,43,5.0,1.0
LIVERPOOL,1014557.05952719,60,43,5.0,1.0
MOOREBANK,920564.20977188,60,43,5.0,1.0
WARWICK FARM,858475.1367809259,60,43,5.0,1.0
WATTLE GROVE,109131.82762528301,60,43,5.0,1.0
CHIPPING NORTON,571336.3969213229,60,43,5.0,1.0
HOLSWORTHY,395680.027446088,60,43,5.0,1.0
HAMMONDVILLE,101415.87941034301,60,43,5.0,1.0
MOUNT PRITCHARD,583122.1340579711,60,43,5.0,1.0
PRESTONS,344568.045026178,60,43,5.0,1.0
VOYAGER POINT,278724.912817552,60,43,5.0,1.0
PLEASURE POINT,88691.821942446,60,43,5.0,1.0
WEST HOXTON,348622.581604278,60,43,5.0,1.0
CECIL HILLS,253842.54411541397,60,43,5.0,1.0
HOXTON PARK,424139.38213498896,60,43,5.0,1.0
HINCHINBROOK,408871.27008629,60,43,5.0,1.0
GREEN VALLEY,386022.12554872705,60,43,5.0,1.0
HORNINGSEA PARK,244813.305057533,60,43,5.0,1.0
MIDDLETON GRANGE,428930.992377674,60,43,5.0,1.0
DENHAM COURT,30763.6982278481,60,43,5.0,1.0
EDMONDSON PARK,204477.42335183802,60,43,5.0,1.0
LUDDENHAM,12159.907692307701,60,43,5.0,1.0
CARNES HILL,350265.300344234,60,43,5.0,1.0
ELIZABETH HILLS,225172.20663541302,60,43,5.0,1.0
CECIL PARK,323.0,60,43,5.0,1.0
LEN WATERS ESTATE,,60,43,5.0,1.0
LEPPINGTON,139398.935064935,60,43,5.0,1.0
BRINGELLY,203736.154206603,60,43,5.0,1.0
GREENDALE,1584.66666666667,60,43,5.0,1.0
BADGERYS CREEK,600427.102756892,60,43,5.0,1.0
KEMPS CREEK,628907.580348499,60,43,5.0,1.0
WALLACIA,9802.84424778761,60,43,5.0,1.0
AUSTRAL,447743.941106542,60,43,5.0,1.0
ROSSMORE,498689.932659421,60,43,5.0,1.0
SILVERDALE,669.103448275862,60,43,5.0,1.0
BUSBY,2296.40238515901,15,44,1.0,2.0
MILLER,3284.11122975618,15,44,1.0,2.0
CASULA,1112.60366429516,15,44,1.0,2.0
CARTWRIGHT,5036.0062707488005,15,44,1.0,2.0
HECKENBERG,1464.03841269841,15,44,1.0,2.0
SADLEIR,1831.1015863331302,15,44,1.0,2.0
LURNEA,2693.99605436212,15,44,1.0,2.0
ASHCROFT,1236.016358273,15,44,1.0,2.0
LIVERPOOL,13407.298525542701,15,44,1.0,2.0
MOOREBANK,1579.99492157104,15,44,1.0,2.0
WARWICK FARM,11036.2548048346,15,44,1.0,2.0
WATTLE GROVE,777.5886426592799,15,44,1.0,2.0
CHIPPING NORTON,1782.1044469783399,15,44,1.0,2.0
HOLSWORTHY,1227.71644983069,15,44,1.0,2.0
HAMMONDVILLE,1756.19961333978,15,44,1.0,2.0
MOUNT PRITCHARD,998.9365942028991,15,44,1.0,2.0
PRESTONS,1105.7498130142098,15,44,1.0,2.0
VOYAGER POINT,191.905311778291,15,44,1.0,2.0
PLEASURE POINT,145.23381294964,15,44,1.0,2.0
WEST HOXTON,1429.9712299465198,15,44,1.0,2.0
CECIL HILLS,700.9210326499621,15,44,1.0,2.0
